Label,Rating,Product,Aspect,TextBlob,VADER,Afinn,Review
1,5,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],speed,0,-0.079,1,"Got extremely solid speeds with it, no slack on my Android.  "
1,5,Belkin Mini 5W 3-Outlet Swivel Travel Charger with Dual USB Ports,usb,0,0.0772,1,Ever just want a couple of extra ports for usb charging? 
1,5,Google Chromecast HDMI Streaming Media Player,wifi,0,0.0772,1,No rebuffering like with our wifi bluray player.
1,5,AmazonBasics High-Speed HDMI Cable with Ethernet - Braided 6.5 feet/2.0 meters (Discontinued by Manufacturer),cable,0,0.0258,2,You just can't beat these cables for quality and price. Save some time and frustration and buy these cables.
1,5,Wireless Router w/ WiFi Range Extender Mode (300 Mbps) by Medialink - Easy YouTube Setup Video (Part# MWNWAPR300N ),strength,0,0.743,4,The signal strength is improved. 
1,5,PORTTA PET0301S 3x1 Port HDMI Switch/Switcher 1080P Supports 3D with IR Wireless Remote Ultra High...,remote,0.014,0.2023,1,"I got this switcher to use with my Roku box and Time Warner Cable, because I was tired of getting the TV remote, and changing the source every time I wanted to switch between the two.  The remote is perfect, all I do is press a button on the remote to change the source  from HDMI1 to HDMI2 and vice versa, and then I use the cable remote or Roku remote to change channels etc.  "
1,5,Kingston Digital DataTraveler SE9 8GB USB 2.0 DTSE9H/8GBZ,drive,0.033,-0.767,-12,"I was worried about not having a cap, but so far there has been no problem getting anything in the drive connector. The price was sufficient to encourage buying several of these, and I've given them to people prone to losing the drives because they are solidly connected to whatever they are attached to, and aren't at risk of loss."
1,5,Kingston Digital DataTraveler SE9 8GB USB 2.0 DTSE9H/8GBZ,speed,0.033,-0.2263,-4,This thing is no speed demon but it gets the job done. I feel that with the durability and the option of keeping it on your key-chain with out having to worry about it breaking or like some others falling off is well worth losing the extra few seconds in speed.
1,5,Belkin Mini 5W 3-Outlet Swivel Travel Charger with Dual USB Ports,usb port,0.033,0.3612,2,"Not only does it add an extra two electrical sockets to and outlet, it also offers a pair of USB ports for charging devices like phones, tablets, batteries, etc. "
1,5,AmazonBasics Apple Certified Lightning to USB Cable - 3 Feet (0.9 Meters) - Black,money,0.05,-0.7067,-5,"I will never waste money on another Apple Lightning cable, or have to deal with the panic when my iPad battery is running low and I realize I just broke another cable."
1,5,SanDisk Cruzer Fit 4GB USB 2.0 Low-Profile Flash Drive- SDCZ33-004G-B35,drive,0.05,0.3612,2,I use this to get extra space on my laptop and it doesn't break or get knocked around like the old stick type drives. 
0,5,Transcend 8GB Class 10 SDHC Card (TS8GSDHC10),card,0.056,0.34,0,"I purchased this card for use inside a network attached security surveillance camera at one of my father's rental properties on Oahu.  Don't have info to offer regarding the speed since the security camera is only 2 megapixels, but the Class 10 specs should be decent in case I upgrade the card capacity later and re-purpose the card elsewhere."
1,5,Kingston Datatraveler 101 Gen 2 With urDrive 8GB USB 2.0 (Red),size,0.056,0,0,"Despite the larger storage size from my older one, it's a lot smaller. "
0,5,Kingston 4 GB microSDHC Class 4 Flash Memory Card SDC4/4GBET,card,0.066,-0.7184,-4,"One of the SD cards was dead on arrival (DOA) and the other worked and was formatted instantly to the GPS.  I contacted Amazon and was sent a new one with next day shipping at no extra cost to me and without having to return the dead one first.  For gps use, these have been great and still have plenty of space left over even since I added all of North America and all of Europe onto the cards."
1,5,[DISCONTINUED] Samsung 840 EVO 120GB 2.5-Inch SATA III Internal SSD (MZ-7TE120BW),file,0.071,0.4767,2,"Boot times weren't the only thing that improved, file storage and large moves between my two SSD's is almost instant."
0,5,"Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad, Black",left click,0.071,0.6249,1,It has a left mouse click button on the left side to allow you to mouse with your right hand and click with the left while holding the device.
0,5,Crucial m4 64GB 2.5-Inch (9.5mm) SATA 6Gb/s Solid State Drive CT064M4SSD2,performance,0.078,0.4601,1,"The performance of the drive decreases as the drive has less free space, which is why I plan to install everything besides my applications into my external drive, including my music, steam, and documents. "
0,5,Seagate 320GB HDD SATA 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST320DM000),backup,0.083,0.1531,2,I bought two of these particular drives and mirrored them in my computer for storage and backup along with a solid state system drive. 
1,5,[DISCONTINUED] Samsung 840 EVO 120GB 2.5-Inch SATA III Internal SSD (MZ-7TE120BW),performance,0.086,0.3612,2,I bought a couple of these for all my computers and it has drastically increased the performance on every computer I installed it on. Even top end new PCs will see performance enhancement over traditional mechanical hard drives.
1,5,"AmazonBasics High-Speed HDMI Cable 2-Pack - 6.5 Feet (2 Meters) Supports Ethernet, 3D, 4K and Audio Return",connection,0.098,0,0,"These days all of the video streaming devices likeRoku 2 XS 1080p Streaming PlayerandSony BDP-S590 3D Blu-ray Disc Player with Wi-Fi (Black), require an HDMI connection, and these are a high performance, yet economical choice."
0,5,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),size,0.1,-0.1297,1,Sansa was tiny but it size really did not matter in this case. 
0,5,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],adapter,0.1,0.3818,1,The memory card includes both an adapter for the PC and a clear plastic case. 
0,5,AmazonBasics High-Speed HDMI Cable with Ethernet - Braided 6.5 feet/2.0 meters (Discontinued by Manufacturer),picture,0.1,0.2263,1,"I use this to reach from the iPod that my daughter is playing on, or the Android phone that I'm reviewing pictures from, direct to an HDMI input on the TV. "
1,5,"Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad, Black",bit,0.104,0,0,Overall this device has helped me streamline my life just a little bit more than it already has
0,5,Roku 3 Streaming Media Player (2014 model),interface,0.11,0.3071,3,I upgraded from an &#34;LG Smart TV Upgrader&#34; that worked fine but was just too slow loading the interface and Netflix.  
1,5,[DISCONTINUED] Samsung 840 EVO 120GB 2.5-Inch SATA III Internal SSD (MZ-7TE120BW),samsung magician,0.122,0.4404,1,"I suggest you install the Samsung software first, however, because the package includes Samsung Magician, an optimization suite that you will want to use on your new drive once you finish cloning the old drive and physically installing the EVO 840.  "
1,5,Crucial m4 64GB 2.5-Inch (9.5mm) SATA 6Gb/s Solid State Drive CT064M4SSD2,storage,0.125,0,0,"Bullet proof for short term storage, I never store footage for more than a few days before transferring to HDD system..Blazing fast for transfers."
1,5,BlueRigger High Speed HDMI Cable with Ethernet 6.6 Feet (2m) - Supports 3D and Audio Return [Latest Version],blu ray,0.125,0.1779,-1,I purchased these to replace an Amazon Basic cable that consistently dropped audio to my Sony Blu-ray player. 
1,5,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",hand,0.128,0.8185,2,Favorite mouse I have ever owned HAND down!! 
1,5,Motorola Vehicle Power Adapter micro-USB Charger,samsung galaxy,0.129,-0.5562,-1,No mean feat!It actually charges a Samsung Galaxy SIII faster than it can consume power in GPS Navigation with Google Satellite View which is very power hungry and the cord with Micro B Socket are a high quality build.  
1,5,AmazonBasics Digital Optical Audio Toslink Cable - 6 Feet (1.8 Meters),sound system,0.133,0.395,-1,"I know its obviously not just the cable, the sound system has a big say in but still I can't complain for the price"
1,5,PowerGen 2.4Amps / 12W Dual USB Car charger Designed for Apple and Android Devices - White,outlet,0.136,0,0,Both outlets can accommodate the new iPhones.
1,5,"Cyber Acoustics 30 Watt Powered Speakers with Subwoofer for PC and Gaming Systems in Standard Packaging, (CA-3602a)",room,0.138,0.5859,4,Music fills up the entire room and is exceptionally loud and the bass is amazing. 
0,5,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",trackball,0.143,0,0,A real mouse chewed up my first Logitech trackball (long story which involved staying up until 2:00 a.m. trying to capture the mouse - the live one!).  
1,5,Kingston Digital DataTraveler SE9 8GB USB 2.0 DTSE9H/8GBZ,key chain,0.144,0.4404,2,The big &#34;eye&#34; hole makes it easy to attach to a lanyard or key chain.  
1,5,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],speed,0.144,-0.296,-1,"Access speeds are quick enough for my phone (note 3), have had no issues thus far."
0,5,Amazon Kindle 9W PowerFast Adapter for Accelerated Charging,usb,0.15,0,0,I've tried the USB and if the Kindle is turned off it will charge but somewhat slowly. If the Kindle is on and being used with the USB charging I can't tell if it is holding its own but it isn't charging in any appreciable way. 
1,5,Transcend 8GB Class 10 SDHC Card (TS8GSDHC10),card,0.15,0.2247,2,"Again i have never used a transcend memory card before. If this card hold up in the next two years of bashing... It is my only SD card and i have no intention of purchasing another in the short run.What i want to comment on is the speed of this card. Transfering a loaded card into my computer has also been a breeze. I have just rececently bought a camera that uses SD card and saw this product being advertised on Amazon and decided to buy it. As i only had it for about a week now, i cannot comment on its durability (which in my view is the most important for a memory card). By then, the card would have held thousands of photos... "
1,5,BlueRigger High Speed HDMI Cable with Ethernet 6.6 Feet (2m) - Supports 3D and Audio Return [Latest Version],cable,0.16,0.4939,2,Cable feels and looks high quality in the hand. 
1,5,Apple TV MD199LL/A [NEWEST VERSION],feature,0.167,0.4588,3,My two favorite features: 1. With OSX 10.9 (Maverick) you can set up your big screen as a wireless second display. 
1,5,Crucial m4 64GB 2.5-Inch (9.5mm) SATA 6Gb/s Solid State Drive CT064M4SSD2,m4,0.167,0.5423,2,"The Crucial M4 is definitely one of the top SSDs, along with the Intel and Samsung SSDs. "
1,5,DVI Gear HDMI-2M 2M/6' HDMI Cable,job,0.167,0,0,This did the job at a decent price.
1,5,Kingston Digital DataTraveler SE9 8GB USB 2.0 DTSE9H/8GBZ,key ring,0.167,0,2,Its smaller than most keys on your key ring and made of durable aluminum.  
1,5,[DISCONTINUED] Samsung 840 EVO 120GB 2.5-Inch SATA III Internal SSD (MZ-7TE120BW),performance,0.171,0.7184,2,The software Samsung includes allows you to easily mange and increase the performance of the drive.  To increase the performance of the drive it has a system called RAPID that will take a small amount of system ram and uses it as a cache for the drive; with this enabled the drive was able to hit 1Gb of read and write per second and almost doubled its IOPS.
1,5,"Mediabridge ULTRA Series HDMI Cable (6 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]",cable,0.175,0.8481,6,I got the longer cables because I needed to run them so that the cables would be hidden and allow for me to keep a nice clean look for the entertainment center.
1,5,Roku 3 Streaming Media Player (2014 model),tv,0.179,0.9246,4,"I purchased a smart tv but found the interface with the web limiting and inconsistent. Love the movies and tv shows, especially the British mysteries on Acorn and the entertainment on Amazon and Netflix"
1,5,SanDisk Cruzer 4GB USB 2.0 Flash Drive- SDCZ36-004G-B35,file,0.192,0.7964,4,"Drive looks nice, copy rates are pretty good (I can copy a 2.5gb file from an SSD, USB 2.0 in under 5 minutes) and Amazon Frustration Free packaging saves the hassle of ripping open those annoying plastic packages. "
1,5,Transcend 8GB Class 10 SDHC Card (TS8GSDHC10),camera,0.192,0.2023,2,It works fine on a high speed digital camera. 
1,5,AmazonBasics Digital Optical Audio Toslink Cable - 6 Feet (1.8 Meters),cable,0.2,0.5994,3,"Nice heavy cable, well wrapped for receipt. "
1,5,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",antenna,0.2,0.5562,5,wow!This antennae pulls in any free digital signal in your area. 
1,5,Transcend 8GB Class 10 SDHC Card (TS8GSDHC10),flash,0.2,0.3612,2,"Reasonably fast, about 15-20 MB/sec, like any class 10 MLC flash memory device. "
1,5,Mediabridge USB 2.0 - Micro-USB to USB Cable (6 Feet) - High-Speed A Male to Micro B - (Part# 30-004-06B ),cable,0.2,0,4,This is a durable and beefy quality cable with the specs to match. 
1,5,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),apple,0.2,0.7717,8,"This is a great advantage for solid state players, and a big reason for choosing the Sansa over similar Apple players.  "
1,5,"TP-LINK TL-WN722N Wireless N150 High Gain USB Adapter, 150Mbps, 4dBi External Antenna, WPS Button, Support Windows XP/Vista/7/8",speed,0.2,0.3612,2,I feel like I just added so much speed to my computer.  
1,5,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",headphone,0.2,-0.0202,-1,"I purchased these for my wife because she claims the standard iPod headphones hurt her ears.  These fit so snugly that they work almost as well as any battery operated, noise cancellation headphones.  "
1,5,"Kindle Fire HD 7"", Dolby Audio, Dual-Band Wi-Fi, 16 GB (Previous Generation - 2nd),-R",kindle,0.2,0.7902,2,I like it very much as compare to the earlier generation Kindle Reader that I bought several years agoThis new Kindle 'fire is really surprisingly fast and brightly lit and performs far better and faster than I expected. 
1,5,Kingston 4 GB microSDHC Class 4 Flash Memory Card SDC4/4GBET,card,0.203,-0.3919,4,"Folks, it is a memory card. Nothing is 100% reliable, but to be fair, the only time I had what I thought was a problem with a card Kingston send me a replacement (for free) right away. Maybe I've been lucky, but I never have had a card fail on me."
